geneid,logFC
SPU_012749,-0.016280555
SPU_004072,-0.781595512
SPU_008622,-0.586504696
SPU_019970,-0.91815114
SPU_013373,-0.528938136
SPU_016283,-0.171824098
SPU_016282,-2.718147445
SPU_021397,-3.368189639
SPU_020346,-0.028558631
SPU_020345,0.08715728
SPU_023741,-0.728387334
SPU_0050621,-1.60962772
SPU_0050625,1.633875433
SPU_023846,-0.112592839
SPU_010488,-0.007544734
SPU_005964,0.282615066
SPU_004358,-0.745395267
SPU_010065,0.369062826
SPU_0118771,-0.30633374
SPU_014748,-1.395461839
SPU_011160,-0.017827719
SPU_024972,0.781682945
SPU_018677,-1.10814168
SPU_028807,-0.192698202
SPU_0288070,0.436455458
SPU_009947,0.189428756
SPU_0287120,-1.768634255
SPU_0287129,0.20060808
SPU_028712,-0.910159754
SPU_016022,-1.52415418
SPU_020969,-0.372217064
SPU_007645,1.053317872
SPU_000529,0.050925947
SPU_000527,-0.291793459
SPU_005577,0.173488136
SPU_015295,-1.751895389
SPU_023880,0.231830994
SPU_026766,-0.249925244
SPU_006008,-0.128933466
SPU_016352,0.162835926
SPU_0163520,-1.399083819
SPU_020143,-0.17184561
SPU_0201443,-2.695581772
SPU_011729,-0.973065995
SPU_020144,0.678680333
SPU_0201442,-2.118476104
SPU_011728,-0.022046914
SPU_020136,0.885980369
SPU_016722,-1.44951118
SPU_000038,0.056424505
SPU_022655,0.14088301
SPU_028728,-0.28307568
SPU_005256,-0.009308727
SPU_022371,-0.245917847
SPU_0223713,-1.715289051
SPU_0223716,-1.317037091
SPU_0223710,-0.124173978
SPU_001342,0.309092778
SPU_016878,-0.579569212
SPU_011579,1.485044575
SPU_011578,-0.917442743
SPU_001762,1.049633864
SPU_001761,-0.78058027
SPU_011213,-0.558291117
SPU_002876,-0.303046371
SPU_028402,0.174896159
SPU_0140847,1.097038578
SPU_0140842,0.911353658
SPU_027055,0.575570137
SPU_0258373,0.280604195
SPU_025837,-0.162895413
SPU_014727,-0.993147957
SPU_0036693,-0.751607734
SPU_022716,-0.47417768
SPU_003669,-0.795594964
SPU_007175,0.622502187
SPU_012203,-0.529912869
SPU_017739,-0.224751826
SPU_028230,0.288947163
SPU_007696,-0.062578503
SPU_002617,0.277947658
SPU_027235,-0.139069301
SPU_015890,0.167714188
SPU_006899,-0.405101358
SPU_008429,-0.496869433
SPU_002075,-0.487448955
SPU_020992,-0.002844952
SPU_010683,-0.329071012
SPU_0207490,1.423754862
SPU_020749,0.458694387
SPU_0062161,1.076662637
SPU_012770,-0.512831627
SPU_019311,0.533121023
SPU_020943,-2.017326264
SPU_010463,-0.061485063
SPU_024101,-0.538040345
SPU_014601,-1.468651696
SPU_019053,-0.484198513
SPU_024488,-0.835266876
SPU_022107,0.198358443
SPU_014530,-0.09181661
SPU_027170,0.330773681
SPU_024318,0.491266378
SPU_028173,1.359357529
SPU_028175,0.148227087
SPU_028174,-0.115791634
SPU_027592,-0.5469801
SPU_009257,0.012509428
SPU_028009,0.674468738
SPU_009263,0.340795566
SPU_005868,2.921823269
SPU_007919,-0.017368259
SPU_0058692,-0.742396777
SPU_012818,-0.472149665
SPU_007920,-0.000493131
SPU_016268,-0.147674552
SPU_006782,-0.54618465
SPU_016262,-0.022855822
SPU_001149,-0.819769368
SPU_004959,-0.0677574
SPU_014873,0.165118375
SPU_010646,0.047675022
SPU_017485,0.067708241
SPU_008247,-0.821214344
SPU_017484,0.176025059
SPU_000468,0.08087569
SPU_005406,-0.824122169
SPU_021625,-0.104727511
SPU_011937,0.343432394
SPU_021627,-0.154213783
SPU_019553,0.386607887
SPU_020035,-0.078814046
SPU_020733,1.161459284
SPU_022630,-0.302198832
SPU_011130,0.557709314
SPU_022631,-1.539314851
SPU_0015281,-0.975734036
SPU_0015284,1.492421057
SPU_0015285,0.040758456
SPU_013346,-2.27575082
SPU_0091548,0.329292453
SPU_0091542,-0.175307037
SPU_0091541,0.207889762
SPU_009154,-0.063627392
SPU_0013762,0.725506792
SPU_008853,-0.255036905
SPU_017884,0.064236083
SPU_018720,-0.058929324
SPU_002714,1.108861279
SPU_008458,0.060786708
SPU_006665,-0.170267798
SPU_002258,1.177937539
SPU_019742,-0.111747562
SPU_016481,0.582519225
SPU_0233777,1.429737184
SPU_0233771,0.205360789
SPU_023376,0.466003908
SPU_0152630,0.467886505
SPU_003719,0.438767878
SPU_003720,-0.609002841
SPU_002684,0.092348326
SPU_005037,-1.416317402
SPU_014709,-0.641069698
SPU_0288263,-0.709052264
SPU_028829,0.657790707
SPU_020635,0.049387459
SPU_006571,0.28993247
SPU_001871,-0.651442344
SPU_014914,-1.990884657
SPU_003114,-1.527416734
SPU_023809,-0.156127319
SPU_0115082,0.501781168
SPU_003907,0.053602678
SPU_011510,0.93628317
SPU_0115094,-1.806638796
SPU_0115093,-0.586307841
SPU_0115091,0.591469482
SPU_011509,0.141025892
SPU_0238132,0.407895593
SPU_0115084,0.583638706
SPU_0115081,0.497167907
SPU_011508,0.454028593
SPU_024232,-1.196732432
SPU_023135,-0.503163912
SPU_023137,1.442697771
SPU_028555,-0.776607334
SPU_0073921,-1.152975047
SPU_007392,0.270100513
SPU_005589,-1.851748152
SPU_0255545,0.028973476
SPU_025554,0.641690587
SPU_020250,-0.889532361
SPU_004661,1.256611015
SPU_025555,-1.096494324
SPU_025556,0.585232644
SPU_022379,-0.279018387
SPU_007039,0.512037381
SPU_0255546,0.301553057
SPU_0255544,0.320848525
SPU_0255543,0.014641084
SPU_0202430,0.473026061
SPU_000764,-0.25997057
SPU_0071962,1.276346044
SPU_007198,-0.034109574
SPU_015447,0.417385801
SPU_003891,-0.835660273
SPU_012063,0.776618487
SPU_000490,-0.12644831
SPU_0117250,0.332710662
SPU_010551,-0.623934301
SPU_010554,0.835740924
SPU_011725,0.001130476
SPU_007592,-0.290791808
SPU_005123,0.913164226
SPU_017289,-0.689375928
SPU_026388,-0.677804093
SPU_0225863,-0.012435252
SPU_010326,0.672035762
SPU_020756,-0.000162527
SPU_020757,0.050267936
SPU_0207571,0.301678344
SPU_0207572,0.162065119
SPU_005833,-1.648196345
SPU_005834,-0.202825509
SPU_020168,-0.797343337
SPU_007113,-0.881506414
SPU_014417,-0.416383915
SPU_014416,-0.082559948
SPU_007114,0.5581871
SPU_027582,2.097531982
SPU_012598,1.269221948
SPU_011240,1.282679433
SPU_011239,0.41211576
SPU_022131,-1.236321965
SPU_014074,1.158157578
SPU_007165,-1.409377043
SPU_0071650,-1.369875957
SPU_0071658,0.020078776
SPU_012597,-0.234453964
SPU_019956,1.227644451
SPU_019955,-2.312835064
SPU_026256,1.383268741
SPU_014959,0.150372027
SPU_010369,-0.05710039
SPU_010370,-1.224616458
SPU_010371,-0.284411382
SPU_006865,0.024959213
SPU_021851,0.343793485
SPU_0113010,-0.69191674
SPU_015946,2.079334941
SPU_026565,0.143089031
SPU_0017998,-0.935270511
SPU_0017991,-0.387621003
SPU_001799,-0.0401268
SPU_023835,-0.11768919
SPU_001754,-0.11860959
SPU_001636,-0.446517705
SPU_013417,0.831119816
SPU_0134171,-0.065423736
SPU_0017996,0.835980362
SPU_0017995,0.196662545
SPU_021373,0.040674681
SPU_030098,-3.510948951
SPU_0009254,0.215133519
SPU_001548,2.034941345
SPU_000925,-0.430380971
SPU_0009252,-0.303526864
SPU_0009253,0.188820829
SPU_027316,-2.284479973
SPU_014088,-0.378439551
SPU_014090,0.676999423
SPU_014089,0.35185972
SPU_019245,-0.290217052
SPU_005439,0.301629745
SPU_0054413,-0.030054156
SPU_005566,-0.515559613
SPU_017192,-0.210568788
SPU_018796,-0.018139762
SPU_005242,0.418282578
SPU_017290,-0.001132604
SPU_017291,-0.611340838
SPU_020158,0.617743001
SPU_023325,-0.222084584
SPU_023549,0.941724462
SPU_028273,-0.077962506
SPU_0235494,-1.52213423
SPU_012250,-1.244873337
SPU_023547,0.955804755
SPU_023968,0.604789936
SPU_005182,0.912845522
SPU_011021,0.143935505
SPU_022542,-2.557175762
SPU_0225440,1.804512407
SPU_001255,-0.182508236
SPU_023548,0.207759222
SPU_028690,-0.016994966
SPU_018154,0.799986631
SPU_0181561,-0.957643964
SPU_0181569,0.697833648
SPU_0181565,-0.529015335
SPU_018155,0.293750025
SPU_006132,-0.247564372
SPU_018787,0.643194856
SPU_024097,0.327488326
SPU_030084,-0.193732732
SPU_000218,-0.27676358
SPU_010257,-1.199853685
SPU_001958,3.779625481
SPU_001956,0.295038236
SPU_003747,0.821267767
SPU_026825,2.224255651
SPU_024698,-0.434343875
SPU_016009,0.272112796
SPU_0160092,-0.406247695
SPU_016010,0.556068451
SPU_0160103,0.175749943
SPU_016011,0.137822023
SPU_024755,-0.484541615
SPU_025081,0.826413482
SPU_018022,0.435653863
SPU_018024,0.220859272
SPU_0180223,-0.007613364
SPU_012342,-0.271933159
SPU_025584,-0.4493163
SPU_019810,1.670184844
SPU_009976,2.422487229
SPU_025324,-0.2669069
SPU_022308,-0.963586204
SPU_003362,-0.010579614
SPU_0075070,-2.049085032
SPU_0173610,-0.927953709
SPU_019222,-0.181058808
SPU_001796,0.167966302
SPU_0017960,2.080692023
SPU_009922,-0.00309955
SPU_002882,0.326680244
SPU_002071,-0.624272643
SPU_001454,-0.37522395
SPU_001450,-0.260689848
SPU_006115,-0.946885542
SPU_023016,-0.138060009
SPU_018054,0.139727146
SPU_002070,1.44625214
SPU_023015,0.74053744
SPU_000004,-0.15126408
SPU_000002,-0.397523227
SPU_0302223,0.282129058
SPU_017024,-0.594405097
SPU_021641,0.162073644
SPU_017671,0.772837778
SPU_013775,0.06710825
SPU_011717,-0.259349144
SPU_014697,0.770923829
SPU_021155,0.124107001
SPU_002402,-0.181661988
SPU_0041892,0.007574409
SPU_007433,-1.862002928
SPU_009534,0.495189972
SPU_024805,-0.011427049
SPU_0117670,-6.173095929
SPU_011767,0.029775151
SPU_001514,0.633633429
SPU_016717,0.520347764
SPU_022578,0.507108115
SPU_022577,1.214692314
SPU_027572,-0.550266432
SPU_001515,-0.393734894
SPU_0015141,0.899423345
SPU_0015140,-0.81155714
SPU_006764,-0.484047878
SPU_005370,0.244718189
SPU_008331,0.034304979
SPU_008330,0.052904808
SPU_008332,0.474044264
SPU_025222,-0.700133565
SPU_025770,-0.590085232
SPU_021118,0.243420776
SPU_025169,-0.191180519
SPU_0275031,0.779975019
SPU_027503,-0.128044745
SPU_0211185,0.444227712
SPU_025168,-1.063881007
SPU_024241,-1.504467332
SPU_008530,-1.143909053
SPU_012439,-0.144908957
SPU_015062,-0.206245003
SPU_014157,-0.057616827
SPU_0231263,-0.794460427
SPU_010696,0.157183676
SPU_0150630,1.649773884
SPU_020566,-0.425815836
SPU_010697,0.676181014
SPU_018640,1.047038754
SPU_023125,0.918185833
SPU_0245640,2.273076717
SPU_024564,1.12420349
SPU_0048936,-2.361012541
SPU_014894,0.099835895
SPU_023618,1.708651721
SPU_0148941,0.433928465
SPU_0148942,0.063980054
SPU_024565,0.46983435
SPU_004715,-0.025595048
SPU_004893,3.081571889
SPU_014287,0.753096916
SPU_019436,0.749879857
SPU_025356,0.129128776
SPU_005399,-0.066869499
SPU_010605,-0.412859885
SPU_025355,-2.068209499
SPU_025354,0.153195614
SPU_012132,-0.556970874
SPU_003488,0.16231178
SPU_020084,0.540380599
SPU_022097,0.334491439
SPU_019641,-0.234907221
SPU_013608,-0.190668047
SPU_005362,0.3888859
SPU_0178796,0.664954642
SPU_012223,0.024087878
SPU_000743,0.111080001
SPU_015314,-4.518295587
SPU_006296,-0.423464376
SPU_019409,0.073724673
SPU_023290,-0.436252919
SPU_014336,0.270549684
SPU_020015,1.158606021
SPU_002512,0.147320868
SPU_002510,0.37866186
SPU_002513,0.221514312
SPU_002514,2.836690197
SPU_015996,0.614437684
SPU_008663,0.022873329
SPU_0086630,0.622870674
SPU_0086639,0.265411366
SPU_0086632,-0.213561519
SPU_0086631,0.396909177
SPU_025152,-0.003616362
SPU_011346,-0.012108309
SPU_001555,-0.712241116
SPU_0086636,0.051686043
SPU_0086635,-0.386013766
SPU_016076,0.669169423
SPU_0086634,0.753316591
SPU_0086633,-0.05008108
SPU_019050,0.518381983
SPU_001421,1.622087156
SPU_001172,0.2592558
SPU_021385,-0.223473125
SPU_005614,-0.54064214
SPU_023372,-1.147030581
SPU_021026,0.587382346
SPU_016652,1.08774047
SPU_016385,-0.562422071
SPU_005779,-0.227263392
SPU_005778,-1.023712966
SPU_019158,-0.116166265
SPU_0191582,0.065227969
SPU_0191584,-1.131933663
SPU_0191581,-1.403780853
SPU_007350,0.431155812
SPU_011511,0.145778338
SPU_011694,-0.194672844
SPU_014728,-1.752543783
SPU_018647,-1.4273428
SPU_002636,0.694125748
SPU_014276,0.436803857
SPU_002398,-0.393464019
SPU_013950,0.620937117
SPU_0100957,0.741576425
SPU_016916,-0.942896287
SPU_0005824,3.22669044
SPU_003838,-0.009870241
SPU_009554,-0.679712601
SPU_0095544,-2.17643688
SPU_003836,-0.220434633
SPU_006010,-0.69588026
SPU_003837,0.56077369
SPU_026127,-0.425461699
SPU_027230,0.871852382
SPU_028477,-0.388899478
SPU_000308,0.281014632
SPU_015812,-0.207074256
SPU_018096,0.196773282
SPU_013117,-0.08422852
SPU_016168,-0.081520559
SPU_002105,0.135992037
SPU_002106,1.005160451
SPU_000878,0.549901777
SPU_003414,-0.276276291
SPU_026151,0.268486841
SPU_013874,0.303632858
SPU_013876,-0.847683962
SPU_010341,-1.818125729
SPU_000740,-0.526345346
SPU_021698,-0.528801877
SPU_0217713,-0.304539037
SPU_021771,-0.072451098
SPU_0217711,-0.022267673
SPU_0217712,-1.618653515
SPU_021749,3.40972908
SPU_021772,-0.500403002
SPU_027013,-0.518607743
SPU_0270135,-0.584436911
SPU_010846,0.446342006
SPU_024030.a,0.521352945
SPU_024030.b,-0.812868969
SPU_017926,-0.841264769
SPU_017927,-1.110666584
SPU_019067,-0.036578018
SPU_008174,-2.284687515
SPU_008175,-0.441085171
SPU_011347,-0.226810852
SPU_017857,-0.55551506
SPU_003707,-0.531089906
SPU_011599,0.429270578
SPU_007299,1.093346888
SPU_025876,0.27074707
SPU_015058,0.470430839
SPU_004364,0.276569092
SPU_004366,1.583688763
SPU_004061,-0.108394174
SPU_011016,1.160780478
SPU_026790,-1.060545592
SPU_0106145,0.450381797
SPU_019290,0.049066333
SPU_0267900,-0.111234582
SPU_0236888,0.566661297
SPU_023689,-0.308871085
SPU_010614,0.382896832
SPU_011814,0.768524209
SPU_015422,0.813213542
SPU_019289,-0.087932468
SPU_018035,-0.118583023
SPU_021367,-0.324457898
SPU_017256,0.8409008
SPU_003772,0.185704338
SPU_011209,-0.033154567
SPU_0269453,0.269976225
SPU_026945,-0.183093948
SPU_020572,0.347118954
SPU_024256,-0.52927642
SPU_016171,-0.059809178
SPU_0161711,-0.286750884
SPU_0161717,0.100229047
SPU_0161718,0.290605114
SPU_016172,0.333143973
SPU_0161720,-0.249371754
SPU_024260,-0.359603283
SPU_001076,0.348038314
SPU_001077,0.319330015
SPU_0285013,-0.081889055
SPU_0209202,-1.307289096
SPU_0285010,0.431270991
SPU_0285014,-0.389311184
SPU_0285012,-0.693046009
SPU_0285011,-0.02075126
SPU_028501,0.20755152
SPU_028460,0.32705382
SPU_003204,0.727177228
SPU_027400,0.013219388
SPU_014300,0.29622425
SPU_027404,0.114166833
SPU_012088,-0.116027027
SPU_014299,-0.361863325
SPU_012087,1.266750315
SPU_0120871,0.417070997
SPU_0120873,0.602364773
SPU_0120875,-2.07013024
SPU_0120879,-0.004415402
SPU_0120870,0.361078017
SPU_014304,0.321431479
SPU_0120872,0.147686028
SPU_027401,-0.968401266
SPU_010215,0.741461725
SPU_004090,1.710385786
SPU_004089,-0.612902332
SPU_004109,0.491829152
SPU_015919,0.794111648
SPU_024881,-0.318730998
SPU_016907,1.729856619
SPU_0092431,0.159538195
SPU_020431,-0.175227883
SPU_019347,-0.598496778
SPU_006019,-0.593153391
SPU_013113,1.780007945
SPU_028410,1.467714581
SPU_0023872,-0.258283648
SPU_024118,0.074497196
SPU_011310,-0.863402043
SPU_0154064,-0.239460697
SPU_012304,0.094510653
SPU_005394,0.186295595
SPU_0043780,-0.295036269
SPU_004379,-0.211498703
SPU_008064,0.241482866
SPU_004954,-0.056229187
SPU_0190460,-0.263471193
SPU_021872,1.141075101
SPU_021871,1.456225417
SPU_011404,-0.033119483
SPU_0080301,-0.503620851
SPU_011313,-0.356470441
SPU_0080304,-0.114056208
SPU_0080302,0.280428358
SPU_024192,3.148483111
SPU_024193,0.239071183
SPU_0203942,-0.168636299
SPU_007513,-0.693909647
SPU_017955,0.170315926
SPU_011120,-2.849385087
SPU_011121,0.020835099
SPU_017956,0.708713123
SPU_007514,0.249639963
SPU_013711,0.622138379
SPU_008988,-0.153470077
SPU_026261,0.032074622
SPU_026262,-0.305617328
SPU_0012961,0.439733483
SPU_015081,-0.05749493
SPU_012024,-4.455867598
SPU_012025,-0.034221018
SPU_016493,0.207890174
SPU_004018,0.372257247
SPU_010184,0.206444461
SPU_010899,-0.108301441
SPU_002934,-1.139461121
SPU_009755,-0.168654262
SPU_0005102,-0.591012649
SPU_021307,0.153523567
SPU_000509,-0.176314392
SPU_0254071,-0.3837223
SPU_0254072,-0.020474005
SPU_025407,0.271817244
SPU_0254070,0.509237716
SPU_0067230,-0.578592479
SPU_009203,-0.246732279
SPU_018478,0.353553008
SPU_0067235,-0.120379202
SPU_0067231,-0.364790401
SPU_006723,-0.229114485
SPU_008813,-1.393574035
SPU_0088120,-0.775700094
SPU_008812,0.565606686
SPU_006724,0.119234116
SPU_0067242,-0.370810834
SPU_007398,-0.208990861
SPU_007393,0.011572168
SPU_009201,1.405156407
SPU_020850,-0.380294837
SPU_025019,-0.261612846
SPU_000418,-1.537925396
SPU_007669,0.062458005
SPU_005146,-0.599331272
SPU_020197,-0.511482194
SPU_005352,0.271311945
SPU_027349,-1.15802956
SPU_027351,1.468047485
SPU_026437,0.513760913
SPU_026438,-0.681815471
SPU_010723,0.734052151
SPU_0099881,0.070888747
SPU_010953,0.287372667
SPU_000463,-0.109619297
SPU_022285,-0.053761855
SPU_007715,0.715898253
SPU_027502,-1.723587352
SPU_0150194,-0.340575142
SPU_0150190,0.080771804
SPU_026309,-0.198375355
SPU_020761,-1.188012437
SPU_0280177,2.482715805
SPU_0280171,1.374043687
SPU_022193,-1.263740811
SPU_016233,-0.236444681
SPU_008062,2.29020992
SPU_0080621,-0.056693949
SPU_002739,0.373281897
SPU_016184,-0.818665696
SPU_016178,-0.096269326
SPU_016179,0.439238296
SPU_0113965,-1.418135362
SPU_0113964,-0.248935575
SPU_0113961,0.236577432
SPU_011396,0.563730542
SPU_024670,0.122420445
SPU_010511,0.324248311
SPU_023463,-0.169303959
SPU_019880,-0.158426567
SPU_0041933,0.111026167
SPU_013195,-0.807057852
SPU_017641,1.071430216
SPU_017639,-0.378335579
SPU_011978,0.043726876
SPU_012327,-0.298016484
SPU_017169,0.302709933
SPU_006150,0.616026865
SPU_013178,-0.445989514
SPU_012329,0.66574611
SPU_012005,-0.375393002
SPU_012003,-1.924527566
SPU_0120048,-0.118877225
SPU_0120042,0.826081271
SPU_0120044,0.501532362
SPU_0120046,1.562610625
SPU_012004,-0.305557405
SPU_016002,0.208669516
SPU_023457,0.117337772
SPU_018960,0.218022137
SPU_0226792,0.240438529
SPU_022679,-0.714578712
SPU_004920,1.31022727
SPU_022674,0.018060151
SPU_022787,0.74747142
SPU_004040,-0.773481993
SPU_014689,-0.083597654
SPU_005664,-1.016691787
SPU_014897,-0.12582139
SPU_014896,-0.937922183
SPU_003359,1.0534688
SPU_006324,0.512730588
SPU_004328,-1.080179012
SPU_024210,-0.783811168
SPU_0227175,0.732263356
SPU_024676,-0.833690462
SPU_0191901,0.023472656
SPU_0191898,-0.244310673
SPU_0191892,0.982468184
SPU_018752,-0.978353298
SPU_019190,0.010804006
SPU_0076752,1.739588879
SPU_0076751,0.002080119
SPU_0076750,-2.503535747
SPU_027498,-1.693871053
SPU_007675,0.037664712
SPU_008322,2.336697164
SPU_008335,-0.653161785
SPU_025986,0.049908799
SPU_013869,-0.200865061
SPU_023425,0.22085364
SPU_028607,-0.064803293
SPU_028606,-0.31299072
SPU_014877,0.637014183
SPU_014876,-1.297153989
SPU_008793,-0.045917608
SPU_000692,-1.071487389
SPU_016700,-0.003845754
SPU_024405,0.570351551
SPU_009027,-0.517509321
SPU_017346,0.627467378
SPU_010186,0.389944549
SPU_000337,1.153722053
SPU_009325,-0.367419408
SPU_025411,-0.16904266
SPU_025410,2.020774932
SPU_019765,-0.049126527
SPU_016664,0.299768075
SPU_001955,2.015843026
SPU_000324,-0.610980249
SPU_007903,-2.608503549
SPU_011192,0.329571276
SPU_004789,-0.203488625
SPU_024532,0.728465186
SPU_000756,2.901110649
SPU_024533,-0.31989856
SPU_022108,-1.449110437
SPU_017681,0.021887568
SPU_017682,-0.770964128
SPU_027140,0.131941947
SPU_0192531,0.27226363
SPU_019253,-0.016460471
SPU_015374,-0.269581446
SPU_013903,-0.373516279
SPU_024213,0.001925772
SPU_011762,-1.464458948
SPU_025287,0.067876313
SPU_0062763,-0.224067117
SPU_0062761,0.06459037
SPU_006276,-0.551206005
SPU_002121,-0.354046234
SPU_002857,0.481221568
SPU_0028570,-0.844015379
SPU_0021172,0.064805287
SPU_002120,-2.2036841
SPU_0159061,0.241208621
SPU_017155,-0.708722093
SPU_0235000,0.202420533
SPU_023500,-1.852929832
SPU_015706,-0.171653328
SPU_0157062,0.168811895
SPU_010054,0.192215496
SPU_0100540,-0.916874876
SPU_0100545,0.304792326
SPU_0100546,0.236951202
SPU_022887,-0.158938564
SPU_022888,-0.2656279
SPU_011438,-0.441786239
SPU_025014,2.11300858
SPU_014677,-0.140673356
SPU_0281441,-0.118620066
SPU_0281445,-0.893564662
SPU_007678,-1.139200445
SPU_000883,0.561436762
SPU_000371,1.088191839
SPU_0003715,0.355562265
SPU_026362,-0.615100254
SPU_008180,-0.33273612
SPU_022910,1.174983972
